Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;Mesures d’amélioration mises en place ou prévues;stop_lon;stop_lat;point_geo;pollution_air;air;niveau;actions;niveau_pollution
IDFM:22115;Place de Clichy;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3279583280102196;48.88366908827266;48.88366908827266, 2.3279583280102196;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:22129;Place de Clichy;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.327398345647013;48.883737890227636;48.883737890227636, 2.327398345647013;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:21951;Place des Fêtes;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.393139370360497;48.87672366197325;48.87672366197325, 2.393139370360497;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:415091;Pont de l'Alma;RER C;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;;2.3003592740110994;48.86247496310803;48.86247496310803, 2.3003592740110994;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:22099;Pont de Neuilly;Métro 1;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.2584954293691255;48.885489388974705;48.885489388974705, 2.2584954293691255;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463234;Porte d'Auteuil;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.258280744595537;48.847904123629235;48.847904123629235, 2.258280744595537;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463276;Porte de Bagnolet;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.4087542211895427;48.86453937293447;48.86453937293447, 2.4087542211895427;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:480541;Porte de Clichy;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.313431869544054;48.89428867785142;48.89428867785142, 2.313431869544054;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463263;Porte des Lilas;Métro 11;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.4065226763982275;48.87723143067265;48.87723143067265, 2.4065226763982275;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:21991;Pyrénées;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.384883957748741;48.87381265491752;48.87381265491752, 2.384883957748741;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22024;Quatre Septembre;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3362786423248583;48.86959592111917;48.86959592111917, 2.3362786423248583;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:21992;Rambuteau;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3532739485947713;48.86119015695036;48.86119015695036, 2.3532739485947713;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22131;Raspail;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.330466993719873;48.83915635952557;48.83915635952557, 2.330466993719873;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463072;Réaumur - Sébastopol;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.352381731140252;48.866077771215046;48.866077771215046, 2.352381731140252;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:21903;République;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3640990472225725;48.867687468165165;48.867687468165165, 2.3640990472225725;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:462963;République;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3633023407804536;48.86751235781114;48.86751235781114, 2.3633023407804536;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:21942;Robespierre;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.4229730864963517;48.855673808550314;48.855673808550314, 2.4229730864963517;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:42356;Rosny Bois Perrier;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4811863962676766;48.88258632328664;48.88258632328664, 2.4811863962676766;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22442;Rue des Boulets;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3891047050322425;48.85221407333194;48.85221407333194, 2.3891047050322425;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:44787;Rungis la Fraternelle;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.3521980873905326;48.74021613668418;48.74021613668418, 2.3521980873905326;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463301;Saint-Denis - Porte de Paris;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3561729251015997;48.929922750445755;48.929922750445755, 2.3561729251015997;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:45814;Saint-Fargeau;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5426100742385285;48.56502608446919;48.56502608446919, 2.5426100742385285;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:43198;Saint-Germain-en-Laye;RER A;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.095041912326374;48.898745300550765;48.898745300550765, 2.095041912326374;pollution faible - incertitude forte;;Pollution faible;Action(s) d'amélioration de la qualité de l'air en cours;pollution faible
IDFM:monomodalStopPlace:44801;Saint-Maur - Créteil;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.4729094308778183;48.80619648110731;48.80619648110731, 2.4729094308778183;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:44877;Saint-Michel Notre-Dame;RER C;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;;2.344959780029387;48.853023793740164;48.853023793740164, 2.344959780029387;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43202;Saint-Michel-sur-Orge;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.3068029676156123;48.635615525211605;48.635615525211605, 2.3068029676156123;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:480341;Saint-Ouen;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3227559546697414;48.90516956991565;48.90516956991565, 2.3227559546697414;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:47599;Saint-Ouen-l'Aumône;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.105230857870794;49.04530690087292;49.04530690087292, 2.105230857870794;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22074;Saint-Paul (Le Marais);Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3608852562751967;48.85518742160445;48.85518742160445, 2.3608852562751967;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:47665;Savigny-le-Temple - Nandy;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5839359760934313;48.59548998563483;48.59548998563483, 2.5839359760934313;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463315;Ségur;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.307137849403385;48.847167269995026;48.847167269995026, 2.307137849403385;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:462986;Sentier;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3475137108219895;48.86728343166051;48.86728343166051, 2.3475137108219895;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:490762;Serge Gainsbourg;Métro 11;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;;2.4271621685895237;48.88125303440166;48.88125303440166, 2.4271621685895237;pas de données;;Pas de données;;pas de données
IDFM:monomodalStopPlace:43194;Sevran - Livry;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5352889927291447;48.93640164880271;48.93640164880271, 2.5352889927291447;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:21920;Strasbourg - Saint-Denis;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3537315826731833;48.869349679171926;48.869349679171926, 2.3537315826731833;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463041;Tuileries;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3296780947116416;48.864477839314645;48.864477839314645, 2.3296780947116416;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:47900;Val de Fontenay;RER A;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;;2.4890536307751616;48.85424654032024;48.85424654032024, 2.4890536307751616;pollution moyenne - incertitude faible;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463016;Vavin;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3288628540691043;48.84205232329236;48.84205232329236, 2.3288628540691043;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43219;Versailles Chantiers;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.1349078603373464;48.79526039893613;48.79526039893613, 2.1349078603373464;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:46304;Villeneuve Triage;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.438697833840877;48.744611139140474;48.744611139140474, 2.438697833840877;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:45067;Villeneuve-Saint-Georges;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.446304786739812;48.730080267741016;48.730080267741016, 2.446304786739812;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
